Date,Open,High,Low,Close,Adj Close,Volume,company
2023-09-08,134.910004,136.660004,134.850006,136.380005,136.380005,23558300,GOOGL
2023-09-11,136.539993,137.479996,135.789993,136.919998,136.919998,20763400,GOOGL
2023-09-12,136.259995,136.869995,135.190002,135.339996,135.339996,18405500,GOOGL
2023-09-13,135.089996,136.899994,134.149994,136.710007,136.710007,20749500,GOOGL
2023-09-14,137.600006,138.699997,136.240005,138.100006,138.100006,24751000,GOOGL
2023-09-15,137.979996,138.520004,136.479996,137.399994,137.399994,38908400,GOOGL
2023-09-18,136.610001,139.160004,136.610001,138.210007,138.210007,21861300,GOOGL
2023-09-19,137.419998,138.410004,136.619995,138.039993,138.039993,20353700,GOOGL
2023-09-20,138.080002,138.080002,133.619995,133.740005,133.740005,29927500,GOOGL
2023-09-21,131.440002,132.229996,130.070007,130.440002,130.440002,31488700,GOOGL
2023-09-22,130.759995,132.029999,129.600006,130.25,130.25,26397300,GOOGL
2023-09-25,129.830002,131.169998,128.960007,131.110001,131.110001,20094600,GOOGL
2023-09-26,129.770004,130.360001,127.220001,128.570007,128.570007,25718700,GOOGL
2023-09-27,128.570007,130.899994,128.570007,130.539993,130.539993,22746500,GOOGL
2023-09-28,129.839996,133.300003,129.789993,132.309998,132.309998,22513100,GOOGL
2023-09-29,133.279999,134.050003,130.360001,130.860001,130.860001,30848100,GOOGL
2023-10-02,131.210007,134.419998,131.169998,134.169998,134.169998,22288000,GOOGL
2023-10-03,133.940002,134.259995,131.839996,132.429993,132.429993,22989400,GOOGL
2023-10-04,132.789993,135.570007,132.529999,135.240005,135.240005,26752300,GOOGL
2023-10-05,135.070007,135.490005,133.449997,135.070007,135.070007,19832600,GOOGL
2023-10-06,134.009995,138.160004,134.009995,137.580002,137.580002,27583200,GOOGL
2023-10-09,136.940002,138.940002,135.610001,138.419998,138.419998,19278100,GOOGL
2023-10-10,138.5,139.720001,137.330002,138.059998,138.059998,27786600,GOOGL
2023-10-11,138.580002,141.110001,138.580002,140.550003,140.550003,25884300,GOOGL
2023-10-12,141.050003,141.220001,138.259995,138.970001,138.970001,24765500,GOOGL
2023-10-13,139.380005,140.0,136.619995,137.360001,137.360001,23420500,GOOGL
2023-10-16,138.169998,139.630005,137.990005,139.100006,139.100006,28501900,GOOGL
2023-10-17,138.630005,139.899994,137.179993,139.720001,139.720001,23515800,GOOGL
2023-10-18,139.449997,140.720001,137.380005,137.960007,137.960007,23375000,GOOGL
2023-10-19,138.5,139.660004,137.380005,137.75,137.75,26066000,GOOGL
2023-10-20,137.330002,137.869995,135.080002,135.600006,135.600006,26315200,GOOGL
2023-10-23,135.039993,137.660004,133.949997,136.5,136.5,26317900,GOOGL
2023-10-24,137.830002,139.360001,137.419998,138.809998,138.809998,44814300,GOOGL
2023-10-25,128.160004,128.309998,125.07,125.610001,125.610001,84366200,GOOGL
2023-10-26,123.269997,124.330002,121.269997,122.279999,122.279999,57061100,GOOGL
2023-10-27,122.879997,123.309998,120.209999,122.169998,122.169998,44566500,GOOGL
2023-10-30,123.209999,125.400002,122.75,124.459999,124.459999,28940100,GOOGL
2023-10-31,125.059998,125.370003,122.690002,124.080002,124.080002,26292300,GOOGL
2023-11-01,124.07,126.489998,123.720001,126.449997,126.449997,30082400,GOOGL
2023-11-02,128.419998,128.979996,126.93,127.489998,127.489998,27124600,GOOGL
2023-11-03,128.020004,129.529999,127.860001,129.100006,129.100006,26380100,GOOGL
2023-11-06,129.050003,130.339996,128.669998,130.25,130.25,19052700,GOOGL
2023-11-07,130.710007,131.910004,129.880005,130.970001,130.970001,29757300,GOOGL
2023-11-08,130.970001,132.210007,130.779999,131.839996,131.839996,26425800,GOOGL
2023-11-09,131.960007,132.550003,130.070007,130.240005,130.240005,23747800,GOOGL
2023-11-10,130.100006,132.800003,129.410004,132.589996,132.589996,26913300,GOOGL
2023-11-13,131.779999,132.589996,131.25,132.089996,132.089996,18324800,GOOGL
2023-11-14,134.190002,135.699997,133.320007,133.619995,133.619995,32395200,GOOGL
2023-11-15,134.869995,135.029999,133.570007,134.619995,134.619995,23861500,GOOGL
2023-11-16,135.190002,137.220001,134.320007,136.929993,136.929993,28013200,GOOGL
2023-11-17,136.0,136.059998,133.649994,135.309998,135.309998,37240600,GOOGL
2023-11-20,133.690002,136.660004,133.619995,136.25,136.25,27815500,GOOGL
2023-11-21,136.289993,137.179993,135.960007,136.970001,136.970001,22635300,GOOGL
2023-11-22,137.470001,139.419998,137.470001,138.490005,138.490005,17813900,GOOGL
2023-11-24,138.029999,138.130005,135.990005,136.690002,136.690002,12514300,GOOGL
2023-11-27,136.029999,138.419998,136.0,136.410004,136.410004,23436500,GOOGL
2023-11-28,136.080002,137.25,135.419998,137.199997,137.199997,18730000,GOOGL
2023-11-29,137.570007,138.289993,134.839996,134.990005,134.990005,23967200,GOOGL
2023-11-30,135.050003,135.550003,131.279999,132.529999,132.529999,38988300,GOOGL
2023-12-01,131.860001,132.110001,130.669998,131.860001,131.860001,31431200,GOOGL
2023-12-04,129.880005,130.029999,127.900002,129.270004,129.270004,36669900,GOOGL
2023-12-05,128.949997,132.139999,128.25,130.990005,130.990005,27384800,GOOGL
2023-12-06,131.440002,131.839996,129.880005,130.020004,130.020004,23576200,GOOGL
2023-12-07,135.039993,138.559998,134.699997,136.929993,136.929993,56767100,GOOGL
2023-12-08,134.199997,136.399994,134.029999,134.990005,134.990005,32233900,GOOGL
2023-12-11,132.380005,133.339996,131.360001,133.289993,133.289993,31138000,GOOGL
2023-12-12,131.809998,133.0,131.259995,132.520004,132.520004,29032800,GOOGL
2023-12-13,133.380005,133.5,131.570007,132.570007,132.570007,30104800,GOOGL
2023-12-14,133.380005,133.720001,129.690002,131.940002,131.940002,38722400,GOOGL
2023-12-15,131.619995,133.509995,131.179993,132.600006,132.600006,50815200,GOOGL
